timestamp,Channel 1,Channel 2,Channel 3,Channel 4
1700388404.5674484,-36.62109375,-24.90234375,-47.36328125,-71.2890625
1700388404.5711098,-30.76171875,-28.3203125,-42.96875,-67.3828125
1700388404.5747714,-22.4609375,-38.0859375,-44.921875,6.34765625
1700388404.578433,-34.1796875,-31.25,-49.8046875,17.578125
1700388404.5820947,-41.9921875,-29.78515625,-49.8046875,-54.6875
1700388404.5857563,-41.015625,-42.96875,-43.45703125,-57.12890625
1700388404.5894177,-39.0625,-70.3125,-46.38671875,3.90625
1700388404.5930793,-37.109375,-49.31640625,-46.875,31.73828125
1700388404.596741,-40.52734375,7.8125,-44.921875,-49.8046875
1700388404.6004024,-32.2265625,-25.390625,-47.8515625,-83.49609375
1700388404.604064,-33.69140625,-42.96875,-46.38671875,-26.85546875
1700388404.6077256,-44.921875,-26.3671875,-46.38671875,21.484375
1700388404.612605,-44.921875,-25.390625,-50.29296875,-31.73828125
1700388404.6174843,-36.62109375,-38.0859375,-53.7109375,-86.9140625
1700388404.6223636,-33.203125,-51.26953125,-54.6875,-47.8515625
1700388404.627243,-37.59765625,-35.15625,-53.22265625,16.6015625
1700388404.6321225,-43.9453125,-31.73828125,-55.6640625,-6.8359375
1700388404.6370018,-48.828125,-51.26953125,-60.546875,-84.47265625
1700388404.641881,-44.43359375,-57.12890625,-59.08203125,-76.66015625
1700388404.6467605,-42.48046875,-33.203125,-57.12890625,-11.23046875
1700388404.65164,-41.9921875,-29.296875,-53.7109375,0.0
1700388404.6565192,-37.59765625,-47.36328125,-50.78125,-70.3125
1700388404.6613984,-38.57421875,-47.36328125,-49.31640625,-81.0546875
1700388404.666278,-44.43359375,-24.4140625,-54.19921875,-24.4140625
1700388404.6699603,-41.9921875,-36.1328125,-60.05859375,17.08984375
1700388404.6736426,-44.921875,-54.6875,-62.01171875,-37.109375
1700388404.6773248,-50.29296875,-51.7578125,-61.5234375,-82.51953125
1700388404.6810071,-46.875,-40.0390625,-56.640625,-36.1328125
1700388404.6846895,-41.50390625,-47.8515625,-49.31640625,20.01953125
1700388404.688372,-41.50390625,-71.77734375,-52.24609375,-4.8828125
1700388404.6920543,-38.57421875,-53.7109375,-56.640625,-62.5
1700388404.6957366,-35.64453125,-28.80859375,-57.6171875,-58.10546875
1700388404.699419,-43.9453125,-43.9453125,-53.22265625,13.671875
1700388404.7031012,-42.48046875,-59.5703125,-49.8046875,13.671875
1700388404.7067835,-39.55078125,-43.9453125,-52.24609375,-61.03515625
1700388404.710466,-43.45703125,-24.4140625,-55.17578125,-70.3125
1700388404.714282,-40.0390625,-41.50390625,-58.10546875,-3.90625
1700388404.718098,-41.015625,-64.453125,-55.17578125,18.06640625
1700388404.721914,-50.29296875,-42.48046875,-55.6640625,-63.4765625
1700388404.72573,-57.6171875,-27.83203125,-58.10546875,-95.703125
1700388404.729546,-47.8515625,-54.19921875,-57.6171875,-32.71484375
1700388404.7333622,-38.57421875,-65.91796875,-64.453125,14.16015625
1700388404.737178,-46.875,-42.96875,-66.40625,-45.8984375
1700388404.7409942,-51.26953125,-23.4375,-59.5703125,-96.19140625
1700388404.74481,-46.38671875,-45.41015625,-53.7109375,-53.22265625
1700388404.7486262,-34.66796875,-59.5703125,-55.6640625,9.765625
1700388404.7524421,-42.96875,-34.1796875,-59.5703125,-28.3203125
1700388404.7562582,-44.43359375,-29.296875,-55.6640625,-86.42578125
1700388404.7601445,-34.1796875,-53.22265625,-58.10546875,-62.01171875
1700388404.7640307,-36.1328125,-54.19921875,-61.5234375,-4.39453125
1700388404.7679167,-43.9453125,-32.2265625,-58.10546875,-15.625
1700388404.771803,-45.8984375,-33.69140625,-56.640625,-75.1953125
1700388404.7756891,-40.52734375,-45.41015625,-53.7109375,-68.84765625
1700388404.7795753,-36.1328125,-48.33984375,-45.8984375,-5.37109375
1700388404.7834616,-33.203125,-33.203125,-43.9453125,16.11328125
1700388404.7873478,-33.203125,-29.296875,-46.38671875,-57.6171875
1700388404.791234,-35.15625,-70.3125,-45.41015625,-80.56640625
1700388404.79512,-41.50390625,-57.12890625,-50.29296875,-15.13671875
1700388404.7990062,-47.8515625,-13.671875,-58.10546875,14.6484375
1700388404.8028924,-51.7578125,-36.1328125,-55.6640625,-49.31640625
1700388404.8066025,-54.19921875,-38.57421875,-55.17578125,-102.05078125
1700388404.8103125,-53.22265625,-26.3671875,-57.12890625,-76.66015625
1700388404.8140225,-47.36328125,-38.57421875,-51.7578125,-9.27734375
1700388404.8177326,-45.8984375,-40.52734375,-48.828125,-27.34375
1700388404.8214426,-47.8515625,-27.83203125,-51.7578125,-83.984375
1700388404.8251529,-40.0390625,-25.390625,-52.24609375,-59.08203125
1700388404.828863,-38.0859375,-22.4609375,-54.6875,-3.41796875
1700388404.832573,-35.64453125,-31.73828125,-49.8046875,8.7890625
1700388404.836283,-29.78515625,-45.8984375,-47.8515625,-44.43359375
1700388404.839993,-34.66796875,-12.20703125,-52.24609375,-63.96484375
1700388404.843703,-41.9921875,-13.671875,-54.19921875,-10.7421875
1700388404.847413,-36.62109375,-39.55078125,-53.7109375,25.390625
1700388404.8524985,-35.15625,-28.80859375,-55.17578125,-36.62109375
1700388404.8575838,-33.203125,-14.6484375,-53.7109375,-79.1015625
1700388404.862669,-27.34375,-29.78515625,-50.29296875,-26.85546875
1700388404.8677545,-29.78515625,-47.8515625,-49.31640625,30.2734375
1700388404.87284,-38.0859375,-36.1328125,-47.8515625,-19.53125
1700388404.8779252,-40.52734375,-32.2265625,-50.29296875,-71.77734375
1700388404.8830104,-36.62109375,-27.83203125,-45.41015625,-41.9921875
1700388404.8880959,-31.73828125,-52.24609375,-44.921875,22.4609375
1700388404.8931813,-35.64453125,-46.875,-48.33984375,3.90625
1700388404.8982666,-48.33984375,0.48828125,-45.41015625,-80.56640625
1700388404.9033518,-48.33984375,-22.94921875,-49.8046875,-77.63671875
1700388404.9084373,-46.875,-33.203125,-51.26953125,-8.30078125
1700388404.9108872,-45.8984375,-19.53125,-45.8984375,0.9765625
1700388404.913337,-48.33984375,-23.4375,-51.26953125,-73.73046875
1700388404.9157867,-49.8046875,-40.0390625,-56.640625,-94.7265625
1700388404.9182367,-47.8515625,-38.0859375,-54.19921875,-27.34375
1700388404.9206867,-41.50390625,-35.15625,-53.7109375,17.08984375
1700388404.9231365,-40.52734375,-41.50390625,-56.640625,-45.8984375
1700388404.9255862,-40.52734375,-43.9453125,-52.24609375,-90.8203125
1700388404.9280362,-38.0859375,-53.22265625,-49.31640625,-42.48046875
1700388404.9304862,-49.31640625,-33.203125,-53.22265625,8.30078125
1700388404.932936,-54.6875,-26.3671875,-54.6875,-39.0625
1700388404.9353857,-53.22265625,-53.7109375,-49.8046875,-100.09765625
1700388404.9378357,-49.31640625,-80.078125,-43.9453125,-62.98828125
1700388404.9415762,-49.31640625,-29.78515625,-42.96875,-1.46484375
1700388404.9453168,-57.6171875,-14.16015625,-45.8984375,-29.78515625
1700388404.9490573,-50.78125,-55.17578125,-42.48046875,-87.890625
1700388404.952798,-31.25,-47.36328125,-44.43359375,-67.3828125
1700388404.9565384,-35.15625,-32.71484375,-50.29296875,-10.25390625
1700388404.960279,-56.640625,-43.45703125,-53.22265625,-5.859375
1700388404.9640195,-62.98828125,-61.5234375,-54.19921875,-76.66015625
1700388404.96776,-74.21875,-47.8515625,-54.6875,-111.81640625
1700388404.9715006,-73.2421875,-20.01953125,-55.6640625,-72.75390625
1700388404.9752412,-70.3125,-49.31640625,-56.640625,-29.296875
1700388404.9789817,-90.33203125,-55.17578125,-67.3828125,-94.7265625
1700388404.9827223,-90.8203125,-23.4375,-77.63671875,-146.97265625
1700388404.9876103,-76.171875,-17.08984375,-73.73046875,-98.14453125
1700388404.9924982,-76.66015625,-41.50390625,-66.40625,-38.0859375
1700388404.9973862,-81.0546875,-46.38671875,-67.3828125,-61.5234375
1700388405.0022743,-73.2421875,-21.97265625,-65.91796875,-114.74609375
1700388405.007162,-76.171875,-22.94921875,-68.359375,-98.6328125
1700388405.0120502,-79.1015625,-50.29296875,-72.75390625,-25.87890625
1700388405.0169382,-73.2421875,-63.4765625,-66.89453125,-20.5078125
1700388405.021826,-76.66015625,-22.4609375,-58.10546875,-105.95703125
1700388405.026714,-69.3359375,-12.20703125,-55.17578125,-115.234375
1700388405.0316021,-55.6640625,-46.38671875,-56.15234375,-37.59765625
1700388405.03649,-55.17578125,-43.9453125,-56.15234375,-6.8359375
1700388405.041378,-58.10546875,-36.62109375,-54.6875,-68.359375
1700388405.0450196,-52.734375,-32.71484375,-53.22265625,-90.8203125
1700388405.0486612,-41.50390625,-46.875,-56.15234375,-24.90234375
1700388405.0523028,-33.203125,-55.17578125,-54.6875,29.78515625
1700388405.0559444,-32.2265625,-17.08984375,-48.828125,-32.2265625
1700388405.059586,-35.15625,-27.83203125,-48.33984375,-88.37890625
1700388405.0632277,-32.2265625,-59.08203125,-49.8046875,-49.31640625
1700388405.0668693,-31.73828125,-46.875,-48.828125,15.625
1700388405.0705109,-38.57421875,-24.90234375,-46.38671875,-16.11328125
1700388405.0741525,-35.15625,-33.203125,-50.78125,-83.984375
1700388405.077794,-25.87890625,-70.3125,-55.6640625,-59.5703125
1700388405.0814357,-27.83203125,-62.01171875,-54.19921875,11.23046875
1700388405.0850773,-36.62109375,-20.99609375,-51.7578125,1.953125
1700388405.0902371,-32.2265625,-44.921875,-55.6640625,-66.40625
1700388405.0953968,-23.92578125,-54.19921875,-53.22265625,-65.91796875
