timestamp,Channel 1,Channel 2,Channel 3,Channel 4
1700388174.2213888,-1000.0,-953.125,-498.53515625,907.71484375
1700388174.230936,-1000.0,-1000.0,-281.73828125,-901.3671875
1700388174.2404833,-937.5,-623.046875,-302.734375,137.20703125
1700388174.2500308,-1000.0,544.921875,-127.9296875,-1000.0
1700388174.259578,-227.05078125,-998.046875,239.74609375,-977.5390625
1700388174.2691252,-966.30859375,934.5703125,359.375,-977.05078125
1700388174.2786725,949.70703125,962.40234375,284.1796875,-1000.0
1700388174.2882197,937.5,967.7734375,239.74609375,-1000.0
1700388174.2977672,971.6796875,965.8203125,147.4609375,-1000.0
1700388174.3073144,964.84375,965.8203125,87.40234375,-1000.0
1700388174.3168616,964.84375,965.8203125,151.85546875,-991.2109375
1700388174.3264089,964.84375,965.8203125,278.80859375,-952.63671875
1700388174.3269165,965.33203125,965.8203125,965.8203125,-1000.0
1700388174.327424,964.84375,965.8203125,965.8203125,-59.5703125
1700388174.3279316,964.84375,965.8203125,965.33203125,-925.78125
1700388174.3284392,964.35546875,965.8203125,965.33203125,927.24609375
1700388174.3289468,964.84375,965.33203125,965.33203125,950.68359375
1700388174.3294544,964.84375,965.33203125,965.8203125,968.75
1700388174.329962,964.84375,965.8203125,965.8203125,965.33203125
1700388174.3304696,964.84375,966.30859375,965.33203125,965.33203125
1700388174.3309772,964.84375,954.58984375,965.33203125,965.8203125
1700388174.3314848,964.84375,977.5390625,965.33203125,965.8203125
1700388174.3319924,964.84375,864.2578125,965.33203125,965.33203125
1700388174.3325,964.84375,520.5078125,965.8203125,965.8203125
1700388174.3372095,964.84375,217.7734375,965.8203125,965.8203125
1700388174.341919,964.84375,-27.83203125,965.33203125,965.8203125
1700388174.3466284,964.84375,-275.390625,965.33203125,965.33203125
1700388174.351338,964.84375,-549.8046875,965.33203125,965.33203125
1700388174.3560474,964.84375,-699.21875,965.33203125,965.33203125
1700388174.3607569,964.84375,-750.0,965.33203125,965.33203125
1700388174.365466,964.84375,-826.171875,965.8203125,965.33203125
1700388174.3701756,964.84375,-874.0234375,965.8203125,965.33203125
1700388174.374885,964.84375,-808.59375,965.33203125,965.33203125
1700388174.3795946,964.84375,-662.59765625,965.8203125,965.33203125
1700388174.384304,964.84375,-594.7265625,965.33203125,965.33203125
1700388174.3890135,964.84375,-543.45703125,965.8203125,965.33203125
1700388174.3938072,964.84375,-516.11328125,965.33203125,966.30859375
1700388174.3986008,964.84375,-514.6484375,965.33203125,963.37890625
1700388174.4033947,964.84375,-413.57421875,965.33203125,907.71484375
1700388174.4081883,964.84375,-314.453125,965.33203125,-902.34375
1700388174.412982,964.84375,-344.23828125,965.8203125,140.13671875
1700388174.4177756,964.84375,-376.953125,965.8203125,-1000.0
1700388174.4225693,964.84375,-330.078125,965.8203125,-978.515625
1700388174.427363,964.84375,-334.9609375,965.8203125,-976.5625
1700388174.4321566,964.84375,-317.87109375,965.8203125,-1000.0
1700388174.4369504,964.84375,-201.66015625,965.8203125,-1000.0
1700388174.441744,964.84375,-130.37109375,965.8203125,-1000.0
1700388174.4465377,965.33203125,-83.984375,965.8203125,-1000.0
1700388174.4567454,368.65234375,86.42578125,965.8203125,-451.171875
1700388174.466953,-76.171875,62.01171875,965.8203125,-1000.0
1700388174.4771607,445.3125,108.88671875,965.8203125,-994.62890625
1700388174.4873683,650.390625,132.32421875,965.8203125,-989.74609375
1700388174.497576,-735.83984375,102.05078125,965.8203125,-1000.0
1700388174.507784,-1000.0,12.6953125,965.8203125,-1000.0
1700388174.5179915,-942.87109375,-13.18359375,965.8203125,-1000.0
1700388174.5281992,-1000.0,-55.6640625,965.33203125,-1000.0
1700388174.5384068,-1000.0,-113.76953125,965.33203125,-1000.0
1700388174.5486145,-953.61328125,-71.77734375,965.8203125,-1000.0
1700388174.5588222,-1000.0,-161.62109375,965.8203125,-1000.0
1700388174.5690298,-640.625,-282.71484375,966.30859375,-1000.0
1700388174.5736122,97.16796875,-321.77734375,541.9921875,-1000.0
1700388174.5781946,-24.4140625,-366.2109375,314.453125,-1000.0
1700388174.582777,610.83984375,-356.4453125,330.078125,-1000.0
1700388174.5873592,645.99609375,-355.95703125,389.6484375,-1000.0
1700388174.5919416,115.72265625,-441.89453125,397.4609375,-1000.0
1700388174.596524,-292.48046875,-455.56640625,395.01953125,-1000.0
1700388174.6011064,-910.15625,-436.03515625,344.7265625,-1000.0
1700388174.6056888,-488.28125,-458.49609375,89.84375,-1000.0
1700388174.610271,-354.4921875,-471.19140625,-93.75,-1000.0
1700388174.6148534,46.38671875,-496.09375,-38.57421875,-1000.0
1700388174.6194358,921.875,-534.66796875,-22.4609375,-1000.0
1700388174.6240182,978.02734375,-554.6875,104.00390625,-1000.0
1700388174.6243424,892.578125,-583.0078125,520.99609375,-1000.0
1700388174.624667,-922.36328125,-669.43359375,944.82421875,-1000.0
1700388174.6249912,-33.203125,-704.58984375,967.7734375,-1000.0
1700388174.6253157,-1000.0,-698.2421875,954.1015625,-1000.0
1700388174.62564,-982.91015625,-656.73828125,968.75,-1000.0
1700388174.6259642,-911.1328125,-600.5859375,965.8203125,-1000.0
1700388174.6262887,-792.96875,-554.19921875,965.8203125,-1000.0
1700388174.626613,-979.4921875,-520.5078125,965.8203125,-1000.0
1700388174.6269374,-1000.0,-473.6328125,965.8203125,-1000.0
1700388174.6272616,-989.2578125,-378.41796875,965.8203125,-1000.0
1700388174.6275861,-1000.0,-441.40625,965.8203125,-1000.0
1700388174.6279104,-1000.0,-631.34765625,965.33203125,-1000.0
1700388174.631379,-1000.0,-730.46875,965.8203125,-1000.0
1700388174.6348476,-1000.0,-714.35546875,965.8203125,-1000.0
1700388174.6383162,-1000.0,-704.58984375,965.8203125,-993.1640625
1700388174.6417847,-1000.0,-777.83203125,965.8203125,-1000.0
1700388174.6452532,-1000.0,-799.8046875,965.8203125,-892.08984375
1700388174.6487217,-1000.0,-769.53125,965.8203125,-847.65625
1700388174.6521904,-1000.0,-806.640625,965.33203125,42.96875
1700388174.655659,-1000.0,-840.8203125,965.33203125,-968.26171875
1700388174.6591275,-1000.0,-861.81640625,965.33203125,943.359375
1700388174.6625962,-1000.0,-930.6640625,965.33203125,948.73046875
1700388174.6660647,-1000.0,-986.328125,965.8203125,978.02734375
1700388174.6695333,-1000.0,-983.3984375,965.8203125,926.7578125
1700388174.6733437,-1000.0,-979.4921875,965.8203125,-939.94140625
1700388174.677154,-1000.0,-991.69921875,965.33203125,679.6875
1700388174.6809645,-1000.0,-871.09375,965.33203125,511.71875
1700388174.6847749,-1000.0,-705.078125,965.8203125,475.5859375
1700388174.6885853,-1000.0,-728.515625,965.8203125,-847.65625
1700388174.6923957,-1000.0,-829.58984375,965.8203125,-1000.0
1700388174.6962063,-1000.0,-821.77734375,965.8203125,-952.1484375
1700388174.7000167,-1000.0,-793.45703125,965.8203125,-982.91015625
1700388174.7038271,-1000.0,-908.69140625,965.8203125,-1000.0
1700388174.7076375,-1000.0,-1000.0,966.30859375,-1000.0
1700388174.711448,-1000.0,-996.09375,956.0546875,192.87109375
1700388174.7152584,-1000.0,-999.51171875,981.93359375,-994.62890625
1700388174.7202792,-1000.0,-1000.0,887.6953125,838.37890625
1700388174.7252998,-1000.0,-1000.0,593.75,944.3359375
1700388174.7303207,-1000.0,-1000.0,736.328125,972.65625
1700388174.7353415,-1000.0,-1000.0,996.09375,962.890625
1700388174.7403624,-1000.0,-1000.0,958.0078125,965.8203125
1700388174.7453833,-1000.0,-1000.0,961.9140625,976.07421875
1700388174.750404,-1000.0,-1000.0,968.26171875,909.66796875
1700388174.7554247,-1000.0,-1000.0,959.47265625,-962.890625
1700388174.7604456,-1000.0,-1000.0,959.47265625,695.3125
1700388174.7654662,-1000.0,-1000.0,944.82421875,-660.64453125
1700388174.770487,-1000.0,-1000.0,655.2734375,-1000.0
1700388174.775508,-1000.0,-1000.0,-7.8125,-945.3125
1700388174.7792904,-1000.0,-992.1875,-628.41796875,-1000.0
1700388174.783073,-1000.0,-999.51171875,-191.40625,-1000.0
1700388174.7868555,-1000.0,-957.03125,403.3203125,-1000.0
1700388174.790638,-993.1640625,-535.64453125,-366.69921875,-1000.0
1700388174.7944205,-989.2578125,-108.3984375,-1000.0,-1000.0
1700388174.798203,-1000.0,504.39453125,-979.98046875,-1000.0
1700388174.8019855,-490.72265625,-991.69921875,-988.76953125,-1000.0
1700388174.805768,13.18359375,905.2734375,-1000.0,-1000.0
1700388174.8095505,521.97265625,-940.91796875,-1000.0,-1000.0
1700388174.813333,955.56640625,530.76171875,-1000.0,-1000.0
1700388174.8171155,601.07421875,201.66015625,-1000.0,-1000.0
1700388174.820898,103.02734375,-217.28515625,-1000.0,-1000.0
1700388174.8259742,-679.6875,139.16015625,-1000.0,-974.609375
1700388174.8310504,-1000.0,-720.21484375,-1000.0,-999.0234375
1700388174.8361263,-976.07421875,-1000.0,-1000.0,-957.03125
1700388174.8412025,-999.0234375,-979.98046875,-1000.0,182.6171875
1700388174.8462787,-999.51171875,-999.0234375,-1000.0,-953.125
1700388174.8513546,-999.51171875,-1000.0,-1000.0,927.734375
1700388174.8564308,-1000.0,-1000.0,-1000.0,956.54296875
1700388174.861507,-889.16015625,-1000.0,-1000.0,968.75
1700388174.866583,-914.55078125,-1000.0,-1000.0,965.8203125
1700388174.8716593,-1000.0,-1000.0,-1000.0,965.8203125
1700388174.8767352,-993.65234375,-1000.0,-1000.0,965.8203125
1700388174.8818114,-1000.0,-1000.0,-1000.0,965.8203125
1700388174.8842583,-1000.0,-1000.0,-1000.0,965.8203125
