timestamp,Channel 1,Channel 2,Channel 3,Channel 4
1700388290.1307569,-20.99609375,-4.39453125,-15.625,-95.703125
1700388290.1344461,-9.765625,-4.8828125,-17.08984375,-60.05859375
1700388290.1381354,-3.90625,-40.0390625,-21.484375,32.71484375
1700388290.1418247,-13.671875,-35.64453125,-17.578125,19.53125
1700388290.145514,-18.5546875,-4.8828125,-16.11328125,-76.171875
1700388290.1492033,-8.30078125,-8.30078125,-15.625,-61.5234375
1700388290.1528924,2.9296875,-33.203125,-16.11328125,49.8046875
1700388290.1565816,-5.859375,-30.76171875,-18.06640625,68.84765625
1700388290.160271,-21.97265625,49.8046875,-24.90234375,-64.453125
1700388290.1639602,-6.34765625,35.15625,-31.25,-89.84375
1700388290.1676495,9.27734375,-10.25390625,-20.99609375,11.23046875
1700388290.1713388,9.765625,13.18359375,-10.25390625,64.94140625
1700388290.1763144,-2.9296875,33.203125,-13.671875,-25.390625
1700388290.18129,-4.8828125,8.7890625,-20.01953125,-89.35546875
1700388290.1862655,0.48828125,-8.30078125,-28.80859375,-28.80859375
1700388290.1912413,-12.6953125,8.7890625,-36.1328125,51.7578125
1700388290.1962168,-26.85546875,7.8125,-42.96875,-3.41796875
1700388290.2011924,-12.6953125,-3.41796875,-38.0859375,-82.03125
1700388290.206168,11.23046875,-13.18359375,-22.4609375,-31.25
1700388290.2111435,11.23046875,13.671875,-17.08984375,57.12890625
1700388290.2161193,0.0,47.36328125,-24.90234375,39.0625
1700388290.2210948,3.90625,29.78515625,-31.25,-59.08203125
1700388290.2260704,7.32421875,19.04296875,-25.87890625,-61.5234375
1700388290.231046,6.8359375,36.62109375,-28.80859375,19.53125
1700388290.2347958,-4.39453125,23.4375,-43.9453125,38.57421875
1700388290.2385454,-18.5546875,-5.37109375,-56.640625,-56.15234375
1700388290.2422953,-21.97265625,-5.37109375,-53.7109375,-87.40234375
1700388290.246045,-26.85546875,16.6015625,-45.41015625,-20.01953125
1700388290.249795,-35.15625,-9.765625,-46.875,48.33984375
1700388290.2535448,-36.62109375,-45.41015625,-47.36328125,-18.5546875
1700388290.2572944,-33.203125,-19.53125,-42.48046875,-93.26171875
1700388290.2610443,-31.73828125,1.953125,-49.8046875,-41.9921875
1700388290.264794,-25.87890625,-26.3671875,-60.546875,40.52734375
1700388290.2685437,-19.04296875,-94.7265625,-59.5703125,12.6953125
1700388290.2722936,-20.99609375,-102.05078125,-56.15234375,-72.75390625
1700388290.2760434,-27.34375,-32.2265625,-53.22265625,-86.9140625
1700388290.2798963,-23.92578125,-49.8046875,-51.7578125,4.39453125
1700388290.283749,-34.66796875,-95.703125,-64.453125,17.578125
1700388290.2876017,-43.9453125,-72.265625,-70.3125,-87.40234375
1700388290.2914546,-39.55078125,-44.921875,-59.08203125,-101.5625
1700388290.2953074,-30.76171875,-72.265625,-47.36328125,-7.32421875
1700388290.29916,-19.04296875,-91.796875,-44.43359375,32.71484375
1700388290.3030128,-23.4375,-74.70703125,-54.19921875,-62.01171875
1700388290.3068657,-24.90234375,-69.82421875,-61.5234375,-104.98046875
1700388290.3107185,-13.671875,-97.65625,-59.5703125,-30.2734375
1700388290.3145714,-16.11328125,-110.3515625,-58.10546875,44.43359375
1700388290.318424,-27.83203125,-69.3359375,-64.94140625,-34.66796875
1700388290.3222768,-22.94921875,-61.5234375,-65.4296875,-108.3984375
