timestamp,Channel 1,Channel 2,Channel 3,Channel 4
1700388325.4124112,-56.15234375,-113.76953125,-43.45703125,-105.46875
1700388325.41602,-57.12890625,-84.9609375,-41.015625,-15.13671875
1700388325.4196284,-64.453125,-92.7734375,-42.96875,-60.05859375
1700388325.4232368,-65.4296875,-103.515625,-46.875,-161.1328125
1700388325.4268453,-60.05859375,-90.8203125,-40.52734375,-138.18359375
1700388325.4304538,-51.26953125,-91.796875,-27.34375,-19.53125
1700388325.4340625,-58.10546875,-86.9140625,-30.76171875,-19.53125
1700388325.437671,-63.4765625,-116.2109375,-38.0859375,-129.39453125
1700388325.4412794,-54.6875,-96.19140625,-41.015625,-138.18359375
1700388325.444888,-47.36328125,-40.52734375,-52.734375,-55.17578125
1700388325.4484966,-50.29296875,-67.87109375,-56.640625,0.9765625
1700388325.452105,-57.12890625,-77.63671875,-52.734375,-98.6328125
1700388325.4571414,-51.26953125,-64.94140625,-51.7578125,-150.390625
1700388325.4621778,-43.45703125,-63.4765625,-56.15234375,-64.94140625
1700388325.467214,-37.109375,-91.30859375,-56.640625,12.6953125
1700388325.4722505,-50.29296875,-98.14453125,-58.10546875,-73.73046875
1700388325.4772868,-62.5,-86.42578125,-67.87109375,-168.45703125
1700388325.4823232,-50.78125,-107.421875,-72.265625,-117.1875
1700388325.4873598,-35.15625,-114.74609375,-59.5703125,-0.48828125
1700388325.492396,-41.50390625,-107.421875,-55.6640625,-25.87890625
1700388325.4974325,-50.78125,-64.94140625,-71.77734375,-145.99609375
1700388325.5024688,-41.015625,-47.36328125,-81.0546875,-137.20703125
1700388325.5075052,-16.11328125,-77.1484375,-68.359375,-15.13671875
1700388325.5125415,-11.23046875,-65.4296875,-51.26953125,6.8359375
1700388325.5161371,-23.92578125,-24.90234375,-48.33984375,-113.76953125
1700388325.5197327,-32.2265625,-44.43359375,-51.26953125,-142.578125
1700388325.5233283,-32.2265625,-73.2421875,-61.03515625,-44.921875
1700388325.5269241,-42.48046875,-72.265625,-69.3359375,-0.9765625
1700388325.5305197,-58.59375,-76.171875,-69.3359375,-117.67578125
1700388325.5341153,-60.546875,-98.14453125,-71.2890625,-168.9453125
1700388325.537711,-54.19921875,-82.03125,-71.77734375,-88.37890625
1700388325.5413065,-60.05859375,-65.91796875,-76.66015625,-8.30078125
1700388325.5449023,-73.2421875,-76.171875,-83.49609375,-85.44921875
1700388325.548498,-75.68359375,-80.078125,-86.42578125,-173.33984375
1700388325.5520935,-62.98828125,-127.44140625,-87.890625,-95.21484375
1700388325.555689,-56.15234375,-111.328125,-91.30859375,-0.48828125
1700388325.5606127,-74.70703125,-58.10546875,-96.6796875,-69.3359375
1700388325.5655365,-82.51953125,-91.30859375,-95.21484375,-168.9453125
1700388325.57046,-70.80078125,-110.83984375,-90.33203125,-141.6015625
1700388325.5753837,-62.5,-90.8203125,-88.8671875,-40.0390625
1700388325.5803072,-69.82421875,-94.23828125,-94.7265625,-30.2734375
1700388325.5852308,-70.80078125,-123.53515625,-95.21484375,-127.44140625
1700388325.5901546,-64.453125,-109.86328125,-88.37890625,-149.4140625
1700388325.5950782,-63.4765625,-74.70703125,-89.84375,-65.4296875
1700388325.6000018,-64.94140625,-78.125,-80.56640625,-1.953125
1700388325.6049256,-66.89453125,-112.79296875,-68.84765625,-89.84375
1700388325.6098492,-68.84765625,-109.375,-72.265625,-146.484375
1700388325.6147728,-62.98828125,-77.63671875,-67.87109375,-89.84375
1700388325.6173449,-54.19921875,-99.12109375,-60.05859375,5.859375
1700388325.619917,-60.546875,-117.1875,-69.82421875,-53.22265625
1700388325.622489,-63.96484375,-92.28515625,-78.61328125,-161.62109375
1700388325.6250608,-57.12890625,-76.171875,-80.078125,-117.1875
1700388325.6276329,-46.38671875,-93.75,-78.61328125,-14.16015625
1700388325.630205,-58.59375,-145.5078125,-74.70703125,-20.01953125
1700388325.632777,-61.03515625,-126.953125,-67.3828125,-126.953125
1700388325.635349,-50.29296875,-57.6171875,-62.98828125,-149.90234375
1700388325.6379209,-40.0390625,-83.0078125,-64.453125,-35.64453125
1700388325.640493,-40.0390625,-101.07421875,-64.453125,12.20703125
1700388325.643065,-45.41015625,-81.54296875,-59.08203125,-104.00390625
1700388325.645637,-40.52734375,-74.70703125,-53.22265625,-147.4609375
1700388325.6495435,-28.80859375,-91.30859375,-47.36328125,-42.48046875
1700388325.65345,-21.97265625,-96.19140625,-41.015625,21.97265625
1700388325.6573567,-26.85546875,-79.58984375,-27.83203125,-55.6640625
1700388325.6612632,-24.4140625,-63.4765625,-13.671875,-108.88671875
1700388325.6651697,-20.01953125,-67.3828125,-18.5546875,-50.29296875
1700388325.6690762,-6.34765625,-94.7265625,-28.3203125,60.546875
1700388325.6729827,-15.13671875,-56.640625,-31.73828125,-3.41796875
1700388325.6768892,-27.83203125,-29.296875,-34.66796875,-121.09375
1700388325.6807957,-24.90234375,-81.54296875,-40.52734375,-80.078125
1700388325.6847024,-28.80859375,-108.3984375,-52.734375,13.18359375
1700388325.688609,-48.828125,-75.1953125,-58.10546875,-29.78515625
1700388325.6925154,-59.5703125,-87.890625,-60.546875,-151.85546875
1700388325.6962888,-51.7578125,-109.86328125,-59.08203125,-150.87890625
1700388325.7000623,-44.43359375,-104.98046875,-62.5,-41.9921875
1700388325.703836,-45.41015625,-92.7734375,-57.6171875,7.32421875
1700388325.7076094,-45.41015625,-88.37890625,-49.31640625,-92.28515625
1700388325.7113829,-34.1796875,-90.8203125,-49.31640625,-127.44140625
1700388325.7151566,-16.11328125,-79.1015625,-42.48046875,-31.73828125
1700388325.71893,-20.99609375,-79.1015625,-43.9453125,33.69140625
1700388325.7227035,-46.875,-89.35546875,-54.6875,-74.21875
1700388325.726477,-50.78125,-127.9296875,-59.08203125,-153.80859375
1700388325.7302504,-44.921875,-109.86328125,-59.08203125,-92.7734375
1700388325.734024,-37.109375,-41.9921875,-45.41015625,-4.39453125
1700388325.7377975,-35.15625,-62.5,-30.76171875,-25.87890625
1700388325.741498,-37.59765625,-69.82421875,-30.2734375,-120.60546875
1700388325.7451982,-33.69140625,-62.5,-45.41015625,-114.2578125
1700388325.7488985,-29.78515625,-70.3125,-53.22265625,-11.23046875
1700388325.752599,-28.3203125,-76.66015625,-49.8046875,8.7890625
1700388325.7562995,-26.3671875,-75.1953125,-45.41015625,-93.75
1700388325.7599998,-21.97265625,-60.05859375,-41.015625,-105.46875
1700388325.7637,-17.578125,-43.9453125,-48.828125,-9.765625
1700388325.7674005,-17.578125,-65.91796875,-61.5234375,40.52734375
1700388325.771101,-24.4140625,-111.328125,-65.4296875,-45.41015625
1700388325.7748013,-25.390625,-57.12890625,-63.96484375,-114.74609375
1700388325.7785015,-25.390625,-33.69140625,-65.91796875,-62.01171875
1700388325.782202,-29.296875,-82.51953125,-70.3125,20.01953125
1700388325.7859263,-44.921875,-76.66015625,-76.171875,-61.5234375
1700388325.7896507,-48.828125,-67.87109375,-83.984375,-157.71484375
1700388325.793375,-43.9453125,-79.1015625,-87.40234375,-105.95703125
1700388325.7970996,-41.50390625,-88.8671875,-83.984375,5.37109375
1700388325.800824,-45.8984375,-85.9375,-76.66015625,-20.99609375
1700388325.8045483,-42.96875,-86.42578125,-69.3359375,-122.55859375
1700388325.8082726,-35.64453125,-83.984375,-71.2890625,-107.421875
1700388325.811997,-22.94921875,-111.328125,-64.94140625,8.7890625
1700388325.8157215,-30.2734375,-96.19140625,-63.4765625,22.94921875
1700388325.8194458,-50.78125,-65.91796875,-66.40625,-96.19140625
1700388325.8231702,-42.96875,-100.5859375,-64.453125,-119.62890625
1700388325.8268945,-38.57421875,-95.21484375,-67.3828125,-30.76171875
1700388325.8305573,-49.31640625,-78.61328125,-70.3125,20.99609375
